adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
False,,0,Horror;Thriller;Science Fiction;Action;Fantasy,,84152,tt0106743,en,Dollman vs. Demonic Toys,"The Demonic Toys are back, so policewoman Judith Grey seeks the help of 12 inch tall Dollman and his 12 inch tall girlfriend, Nurse Ginger. The Toys hole up in an evil deserted toy factory and it's up to Dollman to keep the Toys from summoning the powers of darkness to the Earth.",1.05016,/qzXWJVsWzjZU2M6tAj6lCavWnnC.jpg,Full Moon Entertainment,,1993-10-13,0,64,en,Released,All is not well in Toyland.,Dollman vs. Demonic Toys,False,4.2,12,
False,,0,Action;Adventure;Comedy,,1732,tt0079753,en,The Prisoner of Zenda,"Anthony Hope's classic tale gets a decidedly 'un-classic' treatment at the hands of Peter Sellers. Following the story somewhat, friends of the new King Rudolph of Ruritania fear for his life, and switch him with a look-a-like London cabby. Throw in two(!) lovely blondes, treachery, and a battle for life and honour, and enjoy life at its zaniest.",1.090071,/8Ci5Ccx79gYjEEyXGu52PMFsHCv.jpg,Universal Pictures,,1979-08-17,0,108,en;de;es,Released,,The Prisoner of Zenda,False,5.7,14,kidnapping;kingdom;heir to the throne;sword fight;royalty;identity swap
False,,0,Action;Thriller,,4992,tt0066365,en,Shark!,"A gunrunner loses his cargo near a small coastal Sudanese town so he's stuck there. When a woman hires him to raid a sunken ship in the shark-infested waters, he sees a chance to compensate for his losses. He's not the only one.",0.412384,/z2mnxpN4J437NRAbmHjHdADSbpr.jpg,Cinematográfica Calderón S.A;Heritage Entertainment Inc.,,1969-10-08,0,92,en,Released,A realistic film became too real! Shark will rip you apart!,Shark!,False,2.0,1,sea;repayment;shark attack;musical;gold rush;treasure hunt;rivalry;shark
False,,0,Action;Western,,44022,tt0048983,en,Bandido!,"American arms dealer Kennedy hopes to make a killing by selling to the ""regulares"" in the 1916 Mexican revolution. American mercenary Wilson favors the rebel faction headed by Escobar, and they plot to hijack Kennedy's arms; but Wilson also has his eye on Kennedy's wife. Raids, counter-raids, and escapes follow in a veritable hail of bullets.",0.47236,/lRTcBYFI0w7yIvy89iAkHISWzhU.jpg,United Artists;D.R.M. Productions,,1956-09-01,0,92,en,Released,THE CRY THAT ROCKED THE WORLD'S HOTTEST STRIP OF HELL!,Bandido!,False,5.0,2,explosive;mexican revolution;train
False,,0,Documentary,,2692,tt0949770,de,Der rote Elvis,,0.123453,/fRSMiON8cdHNGyHcCcW3HJJtdkK.jpg,Neue Visionen,,2007-02-13,0,90,de,Released,,The Red Elvis,False,8.0,1,patriotism;german democratic republic;socialism;pop star;civil rights activist;war on freedom;tour;marxism;music;concert;trade union;music festival;revolt;emigrant
False,,0,Comedy;Crime,,1285,tt0444505,es,Torrente 3: El protector,"A popular and beautiful politician plans to expose the evil-doings of a multinational corporation. Hoping to silence her, the corporation's top executives decide to hire the most incompetent detective they can find to act as her bodyguard.",4.522887,/1FkDIzde4LZqCbe6MBUcz12p3nu.jpg,Amiguetes Entertainment S.L.,,2005-09-30,0,91,es,Released,,Torrente 3 The Protector,False,5.5,37,detective
False,,0,Drama,,256,tt1180329,fr,Antoine et Colette,"Now aged 17, Antoine Doinel works in a factory which makes records. At a music concert, he meets a girl his own age, Colette, and falls in love with her. Later, Antoine goes to extraordinary lengths to please his new girlfriend and her parents, but Colette still only regards him as a casual friend.",1.673854,/wFV7tySkawvC9kBwAEuLgsmHB0i.jpg,Ulysse Production;Town;Unitec Films,,1962-06-22,0,29,fr,Released,,Antoine and Colette,False,7.1,22,individual;paris;record store;adolescence;lovesickness;parent child relationship;place de clichy;concert
False,,0,History;Romance;Western,,56152,tt0032281,en,Brigham Young,"Based on the story of the famous Mormon leader, it follows Brigham Young and his challenge to transport his people across the Rocky mountains to settle in Salt Lake City. The plot focuses on two fictitious characters, Jonathan Kent and Zina Webb and the hardships they have to face along the way.",1.08263,/k0Z32jddAw5Iv5AkAy4HKTaGbNj.jpg,Twentieth Century Fox Film Corporation,,1940-09-27,0,114,en,Released,The Great American Motion Picture !,Brigham Young,False,3.5,6,rocky mountains;mormon;hardship;salt lake valley;brigham young
False,,0,Action;Adventure;Drama,,2139,tt0072791,en,Cleopatra Jones and the Casino of Gold,"When fellow operatives (and childhood friends) Matthew Johnson and Melvin Johnson disappear during an undercover mission in Hong Kong, Cleopatra Jones travels there to find them. With the help of local detective Mi Ling, Cleopatra discovers that her friends' disappearance has to do with The Dragon Lady, a much-feared blonde ""lipstick lesbian"" who runs a Macao casino and controls a major chunk of the local drug trade.",0.487831,/vjx67zOrHE5pS6r5BDFajhDwaGX.jpg,Harbor Productions;Shaw Brothers;Warner Bros.,,1975-07-11,0,94,en;zh,Released,"6' 2"" of dynamite caught in the web of international intrigue!",Cleopatra Jones and the Casino of Gold,False,6.7,3,casino;kung fu;heroin;blaxploitation;hong kong
False,,13000000,Action;Drama;Romance,,2699,tt0115392,en,Titanic,"A story of the romances of two couples upon the doomed ship. Isabella Paradine (Catherine Zeta Jones) is a wealthy woman mourning the loss of her aunt, who reignites a romance with old flame, Wynn Park (Peter Gallagher). Meanwhile, a charming ne'er do well named Jamie Perse (Mike Doyle) steals a ticket for the ship, and falls for a sweet innocent Irish girl on board. But their romance is threatened by the villainous Simon Doonan (Tim Curry), who has discovered about the ticket and makes Jamie his unwilling accomplice, as well as having sinister plans for the girl.",3.435807,/AosgVsKPbLctVQ8hd8shEj7LJrZ.jpg,American Zoetrope,,1996-11-17,0,173,en,Released,,Titanic,False,6.3,45,shipwreck;ship;titanic;ocean liner;disaster
False,,5000000,Comedy,,4226,tt0212235,en,Shriek If You Know What I Did Last Friday the Thirteenth,Another spoof of the Scream/I Know What You Did Last Summer horror gene involving a group of popular high school students stalked by a bumbling masked killer while a dogged reporter named Hagitha Utslay covers the story and of the plight of the prime suspect and transfer student Dawson.,3.956594,/gFumrraJh51KdkymMQLlPsE5zbj.jpg,Endless Entertainment;Rhino Films;Sea Dragon,,2000-10-17,0,86,en,Released,,Shriek If You Know What I Did Last Friday the Thirteenth,False,4.8,70,parody;murder;student;slasher;scream;university
False,,0,Comedy;Drama;Family;Foreign;Horror,http://www.hotelverywelcome.de,4344,tt0949423,en,Hotel Very Welcome,No overview found.,0.501029,/AvdA15x4Tzt8BQLIuCDfa5AbxHo.jpg,Komplizen Film;Hochschule für Fernsehen und Film München;Zweites Deutsches Fernsehen (ZDF),,2007-02-13,0,90,en;de;hi;th,Released,,Hotel Very Welcome,False,6.0,4,sense of life;thailand;backpacker;goa;travel;independent film;relationship;woman director
False,,0,Western,,3686,tt0058751,de,Winnetou II,"Forester, a ruthless oil baron, wants to create a war between the native American tribes and the white men. Old Shatterhand, Winnetou and their sidekick Castlepool try to prevent this.",3.29263,/cH8AiB3P5RJ5Y4NeAvBnkzLSz4E.jpg,Jadran Film;Société Nouvelle de Cinématographie;Atlantis Film;Rialto Film Preben-Philipsen,,1964-09-17,0,94,de,Released,,Last of the Renegades,False,6.7,28,horse;apache;karl may
False,,0,Horror,,53953,tt0473553,de,The Tooth Fairy,A woman and her daughter (Nicole Muñoz) encounter a deadly legend at a bed-and-breakfast.,0.740517,/hbpu61P92cZMcGDpHvMyRzKlnuj.jpg,,,2006-08-08,0,0,en;pl,Released,,The Tooth Fairy,False,4.3,13,gore;slasher;single mother;tooth fairy;woodchipper
False,,0,Action,,2648,tt0098681,cn,新最佳拍檔,Two friends who own an investment firm turn to a policeman friend for help when they are framed for robbery by a gang of antiquities smugglers.,0.852792,/492q0Zdn43zCkTfdOZwOzSCj79n.jpg,,,1989-01-01,0,103,cn,Released,,Aces Go Places V: The Terracotta Hit,False,5.1,5,
False,,0,Adventure;Animation;Comedy;Family,,1260,tt0447249,et,Leiutajateküla Lotte,"Somewhere in Europe by a great sea stands a small village, where inventing all manner of domestic gadgets is held in great esteem. The villagers organize an annual competition of new inventions. One of the best inventors in the village is Oskar, the father of the energetic girl dog Lotte. His primary rival is Adalbert the Hare. Victory in this competition is very important as it would bring honour to the entire family.",0.270086,/b8L0pXMTWO2FbNDqCCVPBqJALwV.jpg,,,2006-08-25,0,81,et;nl,Released,,Lotte from Gadgetville,False,9.0,4,
False,,1600,Horror,,2186,tt0078503,en,Within the Woods,The low budget film starring the young Bruce Campbell that influenced the Evil Dead films.,1.657273,/qdkZv0hKs2JKUDq4gYrWJOLybwA.jpg,,,1978-11-23,0,32,en,Released,,Within the Woods,False,6.3,15,cabin in the woods;demonic possession;indian burial ground;short
False,,0,Drama,,3168,tt0389778,en,Ballo a tre passi,Four separate-but-interconnected stories - one for each season - about life in Sardinia.,0.119376,/djUKe5I0lxn7Ml1f5wymvATcYC7.jpg,Lucky Red;Eyescreen S.r.l.;Ministero per i Beni e le Attività Culturali (MiBAC),,2003-08-31,0,107,fr;it;sc,Released,,Three-Step Dance,False,7.5,2,omnibus
False,,945000,Comedy,,44191,tt0089501,en,Loose Screws,"Brad, Steve, Hue, and Marvin are four get-nowhere boys who are forced into summer school, ending up at Cockswell Academy under the supervision of Principal Arsenault. The boys play a game where they earn points for every girl with which they score. On misadventures of their own, they decide to go for the ultimate 100-point score, Mona Lott, the new French teacher. But when they're unable to get a shot at her, they end up in the unforgiving clutches of the principal. After all is lost, they take one final chance during the school's anniversary celebration.",1.589406,/fwymHtvUcb7CHcvtllOId0Ovi1x.jpg,Crazy Wheels Film Corporation,,1985-07-19,0,92,en,Released,More fun than you can shake your stick at!,Loose Screws,False,5.3,14,sex;nudity;cheerleader;bikini;sequel;voyeur;canuxploitation
False,,0,Drama,,2141,tt0240628,en,James Dean,"The man behind the legend and a knowing look at the 1950's Hollywood are revealed in this dynamic bioepic of the meteoric star whose troubled life echoed his gut-grabbing performances in East of Eden, Rebel Without A Cause and Giant.",1.934817,/9RZ4LZYOqtTQWoP7a1jUgXi752e.jpg,Five Mile River Films;Gerber Pictures;Marvin Worth Productions;Splendid Television,,2001-08-04,0,90,en,Released,The stars that burn brightest burn quickest,James Dean,False,6.9,31,biography
False,,0,Mystery;Thriller,http://www.severin-films.com/perl/search.pl?CO=SEV1109,2993,tt0065148,it,Una sull'altra,An insurance scam lands a man on death row for murdering his wife. What everyone doesn't know is she really isn't dead.,1.550671,/nUbGgZU5VCCjwa2c0sPpvpPv2P7.jpg,Les Productions Jacques Roitfeld;Empire Films;Trébol Films C.C.,,1969-08-15,0,97,it,Released,"What Is The Most Incredible Thing A Woman Ever Did For $1,000,000?",One on Top of the Other,False,7.0,12,assurance;loss of wife;erotic movie
False,,0,Horror,,27706,tt0073367,en,Il medaglione insanguinato,"The titular medallion is a gift presented to young Nicole Elmi. Once the girl places the gift around her neck, she is possessed by the spirit of a dead child who was a murderess.",0.492197,/yKro7GVyi6Mj7CQBM4YpE3xxJwu.jpg,Italian International Film;Magdalena Produzione,,1975-04-22,0,90,it,Released,"Keep telling yourself: ""She's not just a child""...",The Night Child,False,5.9,8,medallion;spirit;evil ginger
False,,0,Drama,,8371,tt1205492,de,Guter Junge,No overview found.,0.019351,/2q6ws56dWYeput4Ux9kYEunsPeT.jpg,Westdeutscher Rundfunk (WDR),,2008-04-09,0,90,de,Released,,Guter Junge,False,0.0,0,father son relationship;loss of mother;taxi driver;pedophilia
False,,0,Comedy;Crime,http://www.wixxer.film.de/,1269,tt0446009,de,Neues vom Wixxer,Scotland Yard investigators have to prevent the murder of Victoria Dickman when her name is found on a death list.,2.889908,/qfU9n7QQ3dNas1rKm5xTDT1NgR6.jpg,GFP Medienfonds,,2007-03-10,0,98,de,Released,,The Vexxer,False,6.3,33,london england;detective inspector;lover (female);planned murder;chase;threat to death;investigation;inspector;police
False,,0,Comedy,,1616,tt0427219,de,Erkan & Stefan in Der Tod kommt krass,The 3rd movie by the comedian duo Erkan and Stefan.,0.933011,/kExqRxe2UU2fZOEJjNgPAOFl0SZ.jpg,,,2005-05-19,0,97,de,Released,,Erkan & Stefan 3,False,3.8,8,ship;murder
False,,0,Comedy;Crime,,46578,tt0078960,en,The Great American Girl Robbery,A busload containing three cheerleading teams from three different schools who are heading to compete against each other is hijacked by terrorists and the girls are kidnapped.,1.004865,/hq3Je0LMOTDw2VdBBy4BfKZfZRF.jpg,,,1979-09-01,0,87,en,Released,Take them away for a weekend… then try and let them go!,Cheerleaders' Wild Weekend,False,2.7,3,kidnapping;cheerleader;spors
False,,0,Documentary;Foreign,http://www.5elefanten.ch/Intro,88744,tt1510726,en,Die Frau mit den 5 Elefanten,"Documentary about Svetlana Geier, a Ukranian who has translated the great works of Dostoyevsky into German. First her father ends up in one of Stalin's prison camps, then young Svetlana herself experiences the German invasion. In order to survive she learns German at home in Kiev. She is good and gets work as a translator before ending up in a German camp in 1943. Now, 65 years later, she is a renowned translator who in her twilight years has translated the great works of Dostoevsky. For the first time in all these years, she returns to Kiev together with her granddaughter.",0.511713,/vv08mQABB7tOvtxPrMsfObcxbjA.jpg,Schweizer Fernsehen;Zweites Deutsches Fernsehen (ZDF);3Sat,,2010-01-09,0,93,de,Released,,The Woman with the 5 Elephants,False,6.5,2,
False,,0,Mystery;Crime;Horror,,3699,tt0067696,en,Sette orchidee macchiate di rosso,"A woman, a survivor of a failed murder attempt by a person dubbed ""The Half-Moon Killer"" by the police, and her husband must find the connecting thread between herself, six other women, and the killer before the killer strikes at her again.",0.642375,/8zUt3zIQqXjQhCgsXEZASKoYTuA.jpg,Flora Film;Rialto Film Preben-Philipsen;National Cenematografica,,1972-06-30,0,92,de;it,Released,,Seven Blood-Stained Orchids,False,6.3,10,police;murder;evil priest
